id_batalla,id_temporada,id_arena
7089,T2,54000008
7090,T3,54000009
7091,T4,54000010
7092,T5,54000011
7093,T6,54000012
7094,T7,54000013
7095,T8,54000014
7096,T9,54000015
7097,T10,54000016
7098,T1,54000017
7099,T2,54000018
7100,T3,54000019
7101,T4,54000020
7102,T5,54000021
7103,T6,54000022
7104,T7,54000023
7105,T8,54000024
7106,T9,54000025
7107,T10,54000026
7108,T1,54000027
7109,T2,54000028
7110,T3,54000029
7111,T4,54000030
7112,T5,54000031
7113,T6,54000032
7114,T7,54000033
7115,T8,54000034
7116,T9,54000035
7117,T10,54000036
7118,T1,54000037
7119,T2,54000038
7120,T3,54000039
7121,T4,54000040
7122,T5,54000041
7123,T6,54000042
7124,T7,54000043
7125,T1,54000044
7126,T2,54000045
7127,T3,54000046
7128,T4,54000047
7129,T5,54000048
7130,T6,54000049
7131,T7,54000050
7132,T8,54000051
7133,T9,54000052
7134,T10,54000053
7135,T1,54000054
7136,T2,54000055
7137,T3,54000056
7138,T4,54000057
7139,T5,54000058
7140,T6,54000000
7141,T7,54000001
7142,T8,54000002
7143,T9,54000003
7144,T10,54000004
7145,T1,54000005
7146,T2,54000006
7147,T3,54000007
7148,T4,54000008
7149,T5,54000009
7150,T6,54000010
7151,T7,54000011
7152,T8,54000012
7153,T9,54000013
7154,T10,54000014
7155,T1,54000015
7156,T2,54000016
7157,T3,54000017
7158,T4,54000018
7159,T5,54000019
7160,T6,54000020
7161,T7,54000021
7162,T8,54000022
7163,T9,54000023
7164,T10,54000024
7165,T1,54000025
7166,T2,54000026
7167,T3,54000027
7168,T4,54000028
7169,T5,54000029
7170,T6,54000030
7171,T7,54000031
7172,T8,54000032
7173,T9,54000033
7174,T10,54000034
7175,T1,54000035
7176,T2,54000036
7177,T3,54000037
7178,T4,54000038
7179,T5,54000039
7180,T6,54000040
7181,T7,54000041
7182,T8,54000042
7183,T9,54000043
7184,T10,54000044
7185,T1,54000045
7186,T2,54000046
7187,T3,54000047
7188,T4,54000048
7189,T5,54000049
7190,T6,54000050
7191,T7,54000051
7192,T8,54000052
7193,T9,54000053
7194,T10,54000054
7195,T1,54000055
7196,T2,54000056
7197,T3,54000057
7198,T4,54000058
7199,T5,54000000
7200,T6,54000001
7201,T7,54000002
7202,T8,54000003
7203,T9,54000004
7204,T10,54000005
7205,T1,54000006
7206,T2,54000007
7207,T3,54000008
7208,T4,54000009
7209,T5,54000010
7210,T6,54000011
7211,T7,54000012
7212,T8,54000013
7213,T9,54000014
7214,T10,54000015
7215,T1,54000016
7216,T2,54000017
7217,T3,54000018
7218,T4,54000019
7219,T5,54000020
7220,T6,54000021
7221,T7,54000022
7222,T8,54000023
7223,T9,54000024
7224,T10,54000025
7225,T1,54000026
7226,T2,54000027
7227,T3,54000028
7228,T4,54000029
7229,T5,54000030
7230,T6,54000031
7231,T7,54000032
7232,T8,54000033
7233,T9,54000034
7234,T10,54000035
7235,T1,54000036
7236,T2,54000037
7237,T3,54000038
7238,T4,54000039
7239,T5,54000040
7240,T6,54000041
7241,T7,54000042
7242,T8,54000043
7243,T9,54000044
7244,T10,54000045
7245,T1,54000046
7246,T2,54000047
7247,T3,54000048
7248,T4,54000049
7249,T5,54000050
7250,T6,54000051
7251,T7,54000052
7252,T8,54000053
7253,T9,54000054
7254,T10,54000055
7255,T1,54000056
7256,T2,54000057
7257,T3,54000058
7258,T4,54000000
7259,T5,54000001
7260,T6,54000002
7261,T7,54000003
7262,T1,54000004
7263,T2,54000005
7264,T3,54000006
7265,T4,54000007
7266,T5,54000008
7267,T6,54000009
7268,T7,54000010
7269,T8,54000011
7270,T9,54000012
7271,T10,54000013
7272,T1,54000014
7273,T2,54000015
7274,T3,54000016
7275,T4,54000017
7276,T5,54000018
7277,T6,54000019
7278,T7,54000020
7279,T8,54000021
7280,T9,54000022
7281,T10,54000023
7282,T1,54000024
7283,T2,54000025
7284,T3,54000026
7285,T4,54000027
7286,T5,54000028
7287,T6,54000029
7288,T7,54000030
7289,T8,54000031
7290,T9,54000032
7291,T10,54000033
7292,T1,54000034
7293,T2,54000035
7294,T3,54000036
7295,T4,54000037
7296,T5,54000038
7297,T6,54000039
7298,T7,54000040
7299,T8,54000041
7300,T9,54000042
7301,T10,54000043
7302,T1,54000044
7303,T2,54000045
7304,T3,54000046
7305,T4,54000047
7306,T5,54000048
7307,T6,54000049
7308,T7,54000050
7309,T8,54000051
7310,T9,54000052
7311,T10,54000053
7312,T1,54000054
7313,T2,54000055
7314,T3,54000056
7315,T4,54000057
7316,T5,54000058
7317,T6,54000000
7318,T7,54000001
7319,T8,54000002
7320,T9,54000003
7321,T10,54000004
7322,T1,54000005
7323,T2,54000006
7324,T3,54000007
7325,T4,54000008
7326,T5,54000009
7327,T6,54000010
7328,T7,54000011
7329,T8,54000012
7330,T9,54000013
7331,T10,54000014
7332,T1,54000015
7333,T2,54000016
7334,T3,54000017
7335,T4,54000018
7336,T5,54000019
7337,T6,54000020
7338,T7,54000021
7339,T8,54000022
7340,T9,54000023
7341,T10,54000024
7342,T1,54000025
7343,T2,54000026
7344,T3,54000027
7345,T4,54000028
7346,T5,54000029
7347,T6,54000030
7348,T7,54000031
7349,T8,54000032
7350,T9,54000033
7351,T10,54000034
7352,T1,54000035
7353,T2,54000036
7354,T3,54000037
7355,T4,54000038
7356,T5,54000039
7357,T6,54000040
7358,T7,54000041
7359,T8,54000042
7360,T9,54000043
7361,T10,54000044
7362,T1,54000045
7363,T2,54000046
7364,T3,54000047
7365,T4,54000048
7366,T5,54000049
7367,T6,54000050
7368,T7,54000051
7369,T8,54000052
7370,T9,54000053
7371,T10,54000054
7372,T1,54000055
7373,T2,54000056
7374,T3,54000057
7375,T4,54000058
7376,T5,54000000
7377,T6,54000001
7378,T7,54000002
7379,T8,54000003
7380,T9,54000004
7381,T10,54000005
7382,T1,54000006
7383,T2,54000007
7384,T3,54000008
7385,T4,54000009
7386,T5,54000010
7387,T6,54000011
7388,T7,54000012
7389,T8,54000013
7390,T9,54000014
7391,T10,54000015
7392,T1,54000016
7393,T2,54000017
7394,T3,54000018
7395,T4,54000019
7396,T5,54000020
7397,T6,54000021
7398,T7,54000022
7399,T1,54000023
7400,T2,54000024
7401,T3,54000025
7402,T4,54000026
7403,T5,54000027
7404,T6,54000028
7405,T7,54000029
7406,T8,54000030
7407,T9,54000031
7408,T10,54000032
7409,T1,54000033
7410,T2,54000034
7411,T3,54000035
7412,T4,54000036
7413,T5,54000037
7414,T6,54000038
7415,T7,54000039
7416,T8,54000040
7417,T9,54000041
7418,T10,54000042
7419,T1,54000043
7420,T2,54000044
7421,T3,54000045
7422,T4,54000046
7423,T5,54000047
7424,T6,54000048
7425,T7,54000049
7426,T8,54000050
7427,T9,54000051
7428,T10,54000052
7429,T1,54000053
7430,T2,54000054
7431,T3,54000055
7432,T4,54000056
7433,T5,54000057
7434,T6,54000058
7435,T7,54000000
7436,T8,54000001
7437,T9,54000002
7438,T10,54000003
7439,T1,54000004
7440,T2,54000005
7441,T3,54000006
7442,T4,54000007
7443,T5,54000008
7444,T6,54000009
7445,T7,54000010
7446,T8,54000011
7447,T9,54000012
7448,T10,54000013
7449,T1,54000014
7450,T2,54000015
7451,T3,54000016
7452,T4,54000017
7453,T5,54000018
7454,T6,54000019
7455,T7,54000020
7456,T8,54000021
7457,T9,54000022
7458,T10,54000023
7459,T1,54000024
7460,T2,54000025
7461,T3,54000026
7462,T4,54000027
7463,T5,54000028
7464,T6,54000029
7465,T7,54000030
7466,T8,54000031
7467,T9,54000032
7468,T10,54000033
7469,T1,54000034
7470,T2,54000035
7471,T3,54000036
7472,T4,54000037
7473,T5,54000038
7474,T6,54000039
7475,T7,54000040
7476,T8,54000041
7477,T9,54000042
7478,T10,54000043
7479,T1,54000044
7480,T2,54000045
7481,T3,54000046
7482,T4,54000047
7483,T5,54000048
7484,T6,54000049
7485,T7,54000050
7486,T8,54000051
7487,T9,54000052
7488,T10,54000053
7489,T1,54000054
7490,T2,54000055
7491,T3,54000056
7492,T4,54000057
7493,T5,54000058
7494,T6,54000000
7495,T7,54000001
7496,T8,54000002
7497,T9,54000003
7498,T10,54000004
7499,T1,54000005
7500,T2,54000006
7501,T3,54000007
7502,T4,54000008
7503,T5,54000009
7504,T6,54000010
7505,T7,54000011
7506,T8,54000012
7507,T9,54000013
7508,T10,54000014
7509,T1,54000015
7510,T2,54000016
7511,T3,54000017
7512,T4,54000018
7513,T5,54000019
7514,T6,54000020
7515,T7,54000021
7516,T8,54000022
7517,T9,54000023
7518,T10,54000024
7519,T1,54000025
7520,T2,54000026
7521,T3,54000027
7522,T4,54000028
7523,T5,54000029
7524,T6,54000030
7525,T7,54000031
7526,T8,54000032
7527,T9,54000033
7528,T10,54000034
7529,T1,54000035
7530,T2,54000036
7531,T3,54000037
7532,T4,54000038
7533,T5,54000039
7534,T6,54000040
7535,T7,54000041
7536,T1,54000042
7537,T2,54000043
7538,T3,54000044
7539,T4,54000045
7540,T5,54000046
7541,T6,54000047
7542,T7,54000048
7543,T8,54000049
7544,T9,54000050
7545,T10,54000051
7546,T1,54000052
7547,T2,54000053
7548,T3,54000054
7549,T4,54000055
7550,T5,54000056
7551,T6,54000057
7552,T7,54000058
7553,T8,54000000
7554,T9,54000001
7555,T10,54000002
7556,T1,54000003
7557,T2,54000004
7558,T3,54000005
7559,T4,54000006
7560,T5,54000007
7561,T6,54000008
7562,T7,54000009
7563,T8,54000010
7564,T9,54000011
7565,T10,54000012
7566,T1,54000013
7567,T2,54000014
7568,T3,54000015
7569,T4,54000016
7570,T5,54000017
7571,T6,54000018
7572,T7,54000019
7573,T8,54000020
7574,T9,54000021
7575,T10,54000022
7576,T1,54000023
7577,T2,54000024
7578,T3,54000025
7579,T4,54000026
7580,T5,54000027
7581,T6,54000028
7582,T7,54000029
7583,T8,54000030
7584,T9,54000031
7585,T10,54000032
7586,T1,54000033
7587,T2,54000034
7588,T3,54000035
7589,T4,54000036
7590,T5,54000037
7591,T6,54000038
7592,T7,54000039
7593,T8,54000040
7594,T9,54000041
7595,T10,54000042
7596,T1,54000043
7597,T2,54000044
7598,T3,54000045
7599,T4,54000046
7600,T5,54000047
7601,T6,54000048
7602,T7,54000049
7603,T8,54000050
7604,T9,54000051
7605,T10,54000052
7606,T1,54000053
7607,T2,54000054
7608,T3,54000055
7609,T4,54000056
7610,T5,54000057
7611,T6,54000058
7612,T7,54000000
7613,T8,54000001
7614,T9,54000002
7615,T10,54000003
7616,T1,54000004
7617,T2,54000005
7618,T3,54000006
7619,T4,54000007
7620,T5,54000008
7621,T6,54000009
7622,T7,54000010
7623,T8,54000011
7624,T9,54000012
7625,T10,54000013
7626,T1,54000014
7627,T2,54000015
7628,T3,54000016
7629,T4,54000017
7630,T5,54000018
7631,T6,54000019
7632,T7,54000020
7633,T8,54000021
7634,T9,54000022
7635,T10,54000023
7636,T1,54000024
7637,T2,54000025
7638,T3,54000026
7639,T4,54000027
7640,T5,54000028
7641,T6,54000029
7642,T7,54000030
7643,T8,54000031
7644,T9,54000032
7645,T10,54000033
7646,T1,54000034
7647,T2,54000035
7648,T3,54000036
7649,T4,54000037
7650,T5,54000038
7651,T6,54000039
7652,T7,54000040
7653,T8,54000041
7654,T9,54000042
7655,T10,54000043
7656,T1,54000044
7657,T2,54000045
7658,T3,54000046
7659,T4,54000047
7660,T5,54000048
7661,T6,54000049
7662,T7,54000050
7663,T8,54000051
7664,T9,54000052
7665,T10,54000053
7666,T1,54000054
7667,T2,54000055
7668,T3,54000056
7669,T4,54000057
7670,T5,54000058
7671,T6,54000000
7672,T7,54000001
7673,T1,54000002
7674,T2,54000003
7675,T3,54000004
7676,T4,54000005
7677,T5,54000006
7678,T6,54000007
7679,T7,54000008
7680,T8,54000009
7681,T9,54000010
7682,T10,54000011
7683,T1,54000012
7684,T2,54000013
7685,T3,54000014
7686,T4,54000015
7687,T5,54000016
7688,T6,54000017
7689,T7,54000018
7690,T8,54000019
7691,T9,54000020
7692,T10,54000021
7693,T1,54000022
7694,T2,54000023
7695,T3,54000024
7696,T4,54000025
7697,T5,54000026
7698,T6,54000027
7699,T7,54000028
7700,T8,54000029
7701,T9,54000030
7702,T10,54000031
7703,T1,54000032
7704,T2,54000033
7705,T3,54000034
7706,T4,54000035
7707,T5,54000036
7708,T6,54000037
7709,T7,54000038
7710,T8,54000039
7711,T9,54000040
7712,T10,54000041
7713,T1,54000042
7714,T2,54000043
7715,T3,54000044
7716,T4,54000045
7717,T5,54000046
7718,T6,54000047
7719,T7,54000048
7720,T8,54000049
7721,T9,54000050
7722,T10,54000051
7723,T1,54000052
7724,T2,54000053
7725,T3,54000054
7726,T4,54000055
7727,T5,54000056
7728,T6,54000057
7729,T7,54000058
7730,T8,54000000
7731,T9,54000001
7732,T10,54000002
7733,T1,54000003
7734,T2,54000004
7735,T3,54000005
7736,T4,54000006
7737,T5,54000007
7738,T6,54000008
7739,T7,54000009
7740,T8,54000010
7741,T9,54000011
7742,T10,54000012
7743,T1,54000013
7744,T2,54000014
7745,T3,54000015
7746,T4,54000016
7747,T5,54000017
7748,T6,54000018
7749,T7,54000019
7750,T8,54000020
7751,T9,54000021
7752,T10,54000022
7753,T1,54000023
7754,T2,54000024
7755,T3,54000025
7756,T4,54000026
7757,T5,54000027
7758,T6,54000028
7759,T7,54000029
7760,T8,54000030
7761,T9,54000031
7762,T10,54000032
7763,T1,54000033
7764,T2,54000034
7765,T3,54000035
7766,T4,54000036
7767,T5,54000037
7768,T6,54000038
7769,T7,54000039
7770,T8,54000040
7771,T9,54000041
7772,T10,54000042
7773,T1,54000043
7774,T2,54000044
7775,T3,54000045
7776,T4,54000046
7777,T5,54000047
7778,T6,54000048
7779,T7,54000049
7780,T8,54000050
7781,T9,54000051
7782,T10,54000052
7783,T1,54000053
7784,T2,54000054
7785,T3,54000055
7786,T4,54000056
7787,T5,54000057
7788,T6,54000058
7789,T7,54000000
7790,T8,54000001
7791,T9,54000002
7792,T10,54000003
7793,T1,54000004
7794,T2,54000005
7795,T3,54000006
7796,T4,54000007
7797,T5,54000008
7798,T6,54000009
7799,T7,54000010
7800,T8,54000011
7801,T9,54000012
7802,T10,54000013
7803,T1,54000014
7804,T2,54000015
7805,T3,54000016
7806,T4,54000017
7807,T5,54000018
7808,T6,54000019
7809,T7,54000020
7810,T1,54000021
7811,T2,54000022
7812,T3,54000023
7813,T4,54000024
7814,T5,54000025
7815,T6,54000026
7816,T7,54000027
7817,T8,54000028
7818,T9,54000029
7819,T10,54000030
7820,T1,54000031
7821,T2,54000032
7822,T3,54000033
7823,T4,54000034
7824,T5,54000035
7825,T6,54000036
7826,T7,54000037
7827,T8,54000038
7828,T9,54000039
7829,T10,54000040
7830,T1,54000041
7831,T2,54000042
7832,T3,54000043
7833,T4,54000044
7834,T5,54000045
7835,T6,54000046
7836,T7,54000047
7837,T8,54000048
7838,T9,54000049
7839,T10,54000050
7840,T1,54000051
7841,T2,54000052
7842,T3,54000053
7843,T4,54000054
7844,T5,54000055
7845,T6,54000056
7846,T7,54000057
7847,T8,54000058
7848,T9,54000000
7849,T10,54000001
7850,T1,54000002
7851,T2,54000003
7852,T3,54000004
7853,T4,54000005
7854,T5,54000006
7855,T6,54000007
7856,T7,54000008
7857,T8,54000009
7858,T9,54000010
7859,T10,54000011
7860,T1,54000012
7861,T2,54000013
7862,T3,54000014
7863,T4,54000015
7864,T5,54000016
7865,T6,54000017
7866,T7,54000018
7867,T8,54000019
7868,T9,54000020
7869,T10,54000021
7870,T1,54000022
7871,T2,54000023
7872,T3,54000024
7873,T4,54000025
7874,T5,54000026
7875,T6,54000027
7876,T7,54000028
7877,T8,54000029
7878,T9,54000030
7879,T10,54000031
7880,T1,54000032
7881,T2,54000033
7882,T3,54000034
7883,T4,54000035
7884,T5,54000036
7885,T6,54000037
7886,T7,54000038
7887,T8,54000039
7888,T9,54000040
7889,T10,54000041
7890,T1,54000042
7891,T2,54000043
7892,T3,54000044
7893,T4,54000045
7894,T5,54000046
7895,T6,54000047
7896,T7,54000048
7897,T8,54000049
7898,T9,54000050
7899,T10,54000051
7900,T1,54000052
7901,T2,54000053
7902,T3,54000054
7903,T4,54000055
7904,T5,54000056
7905,T6,54000057
7906,T7,54000058
7907,T8,54000000
7908,T9,54000001
7909,T10,54000002
7910,T1,54000003
7911,T2,54000004
7912,T3,54000005
7913,T4,54000006
7914,T5,54000007
7915,T6,54000008
7916,T7,54000009
7917,T8,54000010
7918,T9,54000011
7919,T10,54000012
7920,T1,54000013
7921,T2,54000014
7922,T3,54000015
7923,T4,54000016
7924,T5,54000017
7925,T6,54000018
7926,T7,54000019
7927,T8,54000020
7928,T9,54000021
7929,T10,54000022
7930,T1,54000023
7931,T2,54000024
7932,T3,54000025
7933,T4,54000026
7934,T5,54000027
7935,T6,54000028
7936,T7,54000029
7937,T8,54000030
7938,T9,54000031
7939,T10,54000032
7940,T1,54000033
7941,T2,54000034
7942,T3,54000035
7943,T4,54000036
7944,T5,54000037
7945,T6,54000038
7946,T7,54000039
7947,T1,54000040
7948,T2,54000041
7949,T3,54000042
7950,T4,54000043
7951,T5,54000044
7952,T6,54000045
7953,T7,54000046
7954,T8,54000047
7955,T9,54000048
7956,T10,54000049
7957,T1,54000050
7958,T2,54000051
7959,T3,54000052
7960,T4,54000053
7961,T5,54000054
7962,T6,54000055
7963,T7,54000056
7964,T8,54000057
7965,T9,54000058
7966,T10,54000000
7967,T1,54000001
7968,T2,54000002
7969,T3,54000003
7970,T4,54000004
7971,T5,54000005
7972,T6,54000006
7973,T7,54000007
7974,T8,54000008
7975,T9,54000009
7976,T10,54000010
7977,T1,54000011
7978,T2,54000012
7979,T3,54000013
7980,T4,54000014
7981,T5,54000015
7982,T6,54000016
7983,T7,54000017
7984,T8,54000018
7985,T9,54000019
7986,T10,54000020
7987,T1,54000021
7988,T2,54000022
7989,T3,54000023
7990,T4,54000024
7991,T5,54000025
7992,T6,54000026
7993,T7,54000027
7994,T8,54000028
7995,T9,54000029
7996,T10,54000030
7997,T1,54000031
7998,T2,54000032
7999,T3,54000033
8000,T4,54000034
8001,T5,54000035
8002,T6,54000036
8003,T7,54000037
8004,T8,54000038
8005,T9,54000039
8006,T10,54000040
8007,T1,54000041
8008,T2,54000042
8009,T3,54000043
8010,T4,54000044
8011,T5,54000045
8012,T6,54000046
8013,T7,54000047
8014,T8,54000048
8015,T9,54000049
8016,T10,54000050
8017,T1,54000051
8018,T2,54000052
8019,T3,54000053
8020,T4,54000054
8021,T5,54000055
8022,T6,54000056
8023,T7,54000057
8024,T8,54000058
8025,T9,54000000
8026,T10,54000001
8027,T1,54000002
8028,T2,54000003
8029,T3,54000004
8030,T4,54000005
8031,T5,54000006
8032,T6,54000007
8033,T7,54000008
8034,T8,54000009
8035,T9,54000010
8036,T10,54000011
8037,T1,54000012
8038,T2,54000013
8039,T3,54000014
8040,T4,54000015
8041,T5,54000016
8042,T6,54000017
8043,T7,54000018
8044,T8,54000019
8045,T9,54000020
8046,T10,54000021
8047,T1,54000022
8048,T2,54000023
8049,T3,54000024
8050,T4,54000025
8051,T5,54000026
8052,T6,54000027
8053,T7,54000028
8054,T8,54000029
8055,T9,54000030
8056,T10,54000031
8057,T1,54000032
8058,T2,54000033
8059,T3,54000034
8060,T4,54000035
8061,T5,54000036
8062,T6,54000037
8063,T7,54000038
8064,T8,54000039
8065,T9,54000040
8066,T10,54000041
8067,T1,54000042
8068,T2,54000043
8069,T3,54000044
8070,T4,54000045
8071,T5,54000046
8072,T6,54000047
8073,T7,54000048
8074,T8,54000049
8075,T9,54000050
8076,T10,54000051
8077,T1,54000052
8078,T2,54000053
8079,T3,54000054
8080,T4,54000055
8081,T5,54000056
8082,T6,54000057
8083,T7,54000058
8084,T1,54000000
8085,T2,54000001
8086,T3,54000002
8087,T4,54000003
8088,T5,54000004
8089,T6,54000005
8090,T7,54000006
8091,T8,54000007
8092,T9,54000008
8093,T10,54000009
8094,T1,54000010
8095,T2,54000011
8096,T3,54000012
8097,T4,54000013
8098,T5,54000014
8099,T6,54000015
8100,T7,54000016
8101,T8,54000017
8102,T9,54000018
8103,T10,54000019
8104,T1,54000020
8105,T2,54000021
8106,T3,54000022
8107,T4,54000023
8108,T5,54000024
8109,T6,54000025
8110,T7,54000026
8111,T8,54000027
8112,T9,54000028
8113,T10,54000029
8114,T1,54000030
8115,T2,54000031
8116,T3,54000032
8117,T4,54000033
8118,T5,54000034
8119,T6,54000035
8120,T7,54000036
8121,T8,54000037
8122,T9,54000038
8123,T10,54000039
8124,T1,54000040
8125,T2,54000041
8126,T3,54000042
8127,T4,54000043
8128,T5,54000044
8129,T6,54000045
8130,T7,54000046
8131,T8,54000047
8132,T9,54000048
8133,T10,54000049
8134,T1,54000050
8135,T2,54000051
8136,T3,54000052
8137,T4,54000053
8138,T5,54000054
8139,T6,54000055
8140,T7,54000056
8141,T8,54000057
8142,T9,54000058
8143,T10,54000000
8144,T1,54000001
8145,T2,54000002
8146,T3,54000003
8147,T4,54000004
8148,T5,54000005
8149,T6,54000006
8150,T7,54000007
8151,T8,54000008
8152,T9,54000009
8153,T10,54000010
8154,T1,54000011
8155,T2,54000012
8156,T3,54000013
8157,T4,54000014
8158,T5,54000015
8159,T6,54000016
8160,T7,54000017
8161,T8,54000018
8162,T9,54000019
8163,T10,54000020
8164,T1,54000021
8165,T2,54000022
8166,T3,54000023
8167,T4,54000024
8168,T5,54000025
8169,T6,54000026
8170,T7,54000027
8171,T8,54000028
8172,T9,54000029
8173,T10,54000030
8174,T1,54000031
8175,T2,54000032
8176,T3,54000033
8177,T4,54000034
8178,T5,54000035
8179,T6,54000036
8180,T7,54000037
8181,T8,54000038
8182,T9,54000039
8183,T10,54000040
8184,T1,54000041
8185,T2,54000042
8186,T3,54000043
8187,T4,54000044
8188,T5,54000045
8189,T6,54000046
8190,T7,54000047
8191,T8,54000048
8192,T9,54000049
8193,T10,54000050
8194,T1,54000051
8195,T2,54000052
8196,T3,54000053
8197,T4,54000054
8198,T5,54000055
8199,T6,54000056
8200,T7,54000057
8201,T8,54000058
8202,T9,54000000
8203,T10,54000001
8204,T1,54000002
8205,T2,54000003
8206,T3,54000004
8207,T4,54000005
8208,T5,54000006
8209,T6,54000007
8210,T7,54000008
8211,T8,54000009
8212,T9,54000010
8213,T10,54000011
8214,T1,54000012
8215,T2,54000013
8216,T3,54000014
8217,T4,54000015
8218,T5,54000016
8219,T6,54000017
8220,T7,54000018
8221,T1,54000019
8222,T2,54000020
8223,T3,54000021
8224,T4,54000022
8225,T5,54000023
8226,T6,54000024
8227,T7,54000025
8228,T8,54000026
8229,T9,54000027
8230,T10,54000028
8231,T1,54000029
8232,T2,54000030
8233,T3,54000031
8234,T4,54000032
8235,T5,54000033
8236,T6,54000034
8237,T7,54000035
8238,T8,54000036
8239,T9,54000037
8240,T10,54000038
8241,T1,54000039
8242,T2,54000040
8243,T3,54000041
8244,T4,54000042
8245,T5,54000043
8246,T6,54000044
8247,T7,54000045
8248,T8,54000046
8249,T9,54000047
8250,T10,54000048
8251,T1,54000049
8252,T2,54000050
8253,T3,54000051
8254,T4,54000052
8255,T5,54000053
8256,T6,54000054
8257,T7,54000055
8258,T8,54000056
8259,T9,54000057
8260,T10,54000058
8261,T1,54000000
8262,T2,54000001
8263,T3,54000002
8264,T4,54000003
8265,T5,54000004
8266,T6,54000005
8267,T7,54000006
8268,T8,54000007
8269,T9,54000008
8270,T10,54000009
8271,T1,54000010
8272,T2,54000011
8273,T3,54000012
8274,T4,54000013
8275,T5,54000014
8276,T6,54000015
8277,T7,54000016
8278,T8,54000017
8279,T9,54000018
8280,T10,54000019
8281,T1,54000020
8282,T2,54000021
8283,T3,54000022
8284,T4,54000023
8285,T5,54000024
8286,T6,54000025
8287,T7,54000026
8288,T8,54000027
8289,T9,54000028
8290,T10,54000029
8291,T1,54000030
8292,T2,54000031
8293,T3,54000032
8294,T4,54000033
8295,T5,54000034
8296,T6,54000035
8297,T7,54000036
8298,T8,54000037
8299,T9,54000038
8300,T10,54000039
8301,T1,54000040
8302,T2,54000041
8303,T3,54000042
8304,T4,54000043
8305,T5,54000044
8306,T6,54000045
8307,T7,54000046
8308,T8,54000047
8309,T9,54000048
8310,T10,54000049
8311,T1,54000050
8312,T2,54000051
8313,T3,54000052
8314,T4,54000053
8315,T5,54000054
8316,T6,54000055
8317,T7,54000056
8318,T8,54000057
8319,T9,54000058
8320,T10,54000000
8321,T1,54000001
8322,T2,54000002
8323,T3,54000003
8324,T4,54000004
8325,T5,54000005
8326,T6,54000006
8327,T7,54000007
8328,T8,54000008
8329,T9,54000009
8330,T10,54000010
8331,T1,54000011
8332,T2,54000012
8333,T3,54000013
8334,T4,54000014
8335,T5,54000015
8336,T6,54000016
8337,T7,54000017
8338,T8,54000018
8339,T9,54000019
8340,T10,54000020
8341,T1,54000021
8342,T2,54000022
8343,T3,54000023
8344,T4,54000024
8345,T5,54000025
8346,T6,54000026
8347,T7,54000027
8348,T8,54000028
8349,T9,54000029
8350,T10,54000030
8351,T1,54000031
8352,T2,54000032
8353,T3,54000033
8354,T4,54000034
8355,T5,54000035
8356,T6,54000036
8357,T7,54000037
8358,T1,54000038
8359,T2,54000039
8360,T3,54000040
8361,T4,54000041
8362,T5,54000042
8363,T6,54000043
8364,T7,54000044
8365,T8,54000045
8366,T9,54000046
8367,T10,54000047
8368,T1,54000048
8369,T2,54000049
8370,T3,54000050
8371,T4,54000051
8372,T5,54000052
8373,T6,54000053
8374,T7,54000054
8375,T8,54000055
8376,T9,54000056
8377,T10,54000057
8378,T1,54000058
8379,T2,54000000
8380,T3,54000001
8381,T4,54000002
8382,T5,54000003
8383,T6,54000004
8384,T7,54000005
8385,T8,54000006
8386,T9,54000007
8387,T10,54000008
8388,T1,54000009
8389,T2,54000010
8390,T3,54000011
8391,T4,54000012
8392,T5,54000013
8393,T6,54000014
8394,T7,54000015
8395,T8,54000016
8396,T9,54000017
8397,T10,54000018
8398,T1,54000019
8399,T2,54000020
8400,T3,54000021
8401,T4,54000022
8402,T5,54000023
8403,T6,54000024
8404,T7,54000025
8405,T8,54000026
8406,T9,54000027
8407,T10,54000028
8408,T1,54000029
8409,T2,54000030
8410,T3,54000031
8411,T4,54000032
8412,T5,54000033
8413,T6,54000034
8414,T7,54000035
8415,T8,54000036
8416,T9,54000037
8417,T10,54000038
8418,T1,54000039
8419,T2,54000040
8420,T3,54000041
8421,T4,54000042
8422,T5,54000043
8423,T6,54000044
8424,T7,54000045
8425,T8,54000046
8426,T9,54000047
8427,T10,54000048
8428,T1,54000049
8429,T2,54000050
8430,T3,54000051
8431,T4,54000052
8432,T5,54000053
8433,T6,54000054
8434,T7,54000055
8435,T8,54000056
8436,T9,54000057
8437,T10,54000058
8438,T1,54000000
8439,T2,54000001
8440,T3,54000002
8441,T4,54000003
8442,T5,54000004
8443,T6,54000005
8444,T7,54000006
8445,T8,54000007
8446,T9,54000008
8447,T10,54000009
8448,T1,54000010
8449,T2,54000011
8450,T3,54000012
8451,T4,54000013
8452,T5,54000014
8453,T6,54000015
8454,T7,54000016
8455,T8,54000017
8456,T9,54000018
8457,T10,54000019
8458,T1,54000020
8459,T2,54000021
8460,T3,54000022
8461,T4,54000023
8462,T5,54000024
8463,T6,54000025
8464,T7,54000026
8465,T8,54000027
8466,T9,54000028
8467,T10,54000029
8468,T1,54000030
8469,T2,54000031
8470,T3,54000032
8471,T4,54000033
8472,T5,54000034
8473,T6,54000035
8474,T7,54000036
8475,T8,54000037
8476,T9,54000038
8477,T10,54000039
8478,T1,54000040
8479,T2,54000041
8480,T3,54000042
8481,T4,54000043
8482,T5,54000044
8483,T6,54000045
8484,T7,54000046
8485,T8,54000047
8486,T9,54000048
